SiteID,Latitude,Longitude,Year,Julian_Day,Julian_week,AphidCount,Aphid_GGD,Pea_GDD,Vetch_GDD,Vetch_GDD_Clarkston
2012-Site-04,46.62948833,-117.0123808,2012,185,26,2,,,,
2012-Site-04,46.62948833,-117.0123808,2012,188,27,0,,,,
2012-Site-04,46.62948833,-117.0123808,2012,192,27,0,,,,
2012-Site-04,46.62948833,-117.0123808,2012,195,28,0,,,,
2012-Site-04,46.62948833,-117.0123808,2012,199,28,0,,,,
2012-Site-04,46.62948833,-117.0123808,2012,202,29,0,,,,
2012-Site-04,46.62948833,-117.0123808,2012,206,29,0,,,,
2012-Site-04,46.62948833,-117.0123808,2012,209,30,1,,,,
2012-Site-04,46.62948833,-117.0123808,2012,213,30,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,150,21,1,,,,
2012-Site-03,46.88820281,-117.0330642,2012,151,22,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,152,22,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,153,22,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,157,22,3,,,,
2012-Site-03,46.88820281,-117.0330642,2012,160,23,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,164,23,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,167,24,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,171,24,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,174,25,1,,,,
2012-Site-03,46.88820281,-117.0330642,2012,178,25,1,,,,
2012-Site-03,46.88820281,-117.0330642,2012,181,26,6,,,,
2012-Site-03,46.88820281,-117.0330642,2012,185,26,2,,,,
2012-Site-03,46.88820281,-117.0330642,2012,188,27,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,192,27,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,195,28,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,199,28,3,,,,
2012-Site-03,46.88820281,-117.0330642,2012,202,29,1,,,,
2012-Site-03,46.88820281,-117.0330642,2012,206,29,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,209,30,0,,,,
2012-Site-03,46.88820281,-117.0330642,2012,213,30,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,150,21,1,,,,
2012-Site-02,46.74868134,-117.4243683,2012,151,22,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,152,22,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,153,22,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,157,22,5,,,,
2012-Site-02,46.74868134,-117.4243683,2012,160,23,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,164,23,5,,,,
2012-Site-02,46.74868134,-117.4243683,2012,167,24,5,,,,
2012-Site-02,46.74868134,-117.4243683,2012,171,24,6,,,,
2012-Site-02,46.74868134,-117.4243683,2012,174,25,5,,,,
2012-Site-02,46.74868134,-117.4243683,2012,178,25,1,,,,
2012-Site-02,46.74868134,-117.4243683,2012,181,26,5,,,,
2012-Site-02,46.74868134,-117.4243683,2012,185,26,10,,,,
2012-Site-02,46.74868134,-117.4243683,2012,188,27,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,192,27,1,,,,
2012-Site-02,46.74868134,-117.4243683,2012,195,28,6,,,,
2012-Site-02,46.74868134,-117.4243683,2012,199,28,2,,,,
2012-Site-02,46.74868134,-117.4243683,2012,202,29,3,,,,
2012-Site-02,46.74868134,-117.4243683,2012,206,29,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,209,30,0,,,,
2012-Site-02,46.74868134,-117.4243683,2012,213,30,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,150,21,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,151,22,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,152,22,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,153,22,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,157,22,1,,,,
2012-Site-01,46.8010456,-117.3012996,2012,160,23,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,164,23,1,,,,
2012-Site-01,46.8010456,-117.3012996,2012,167,24,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,171,24,1,,,,
2012-Site-01,46.8010456,-117.3012996,2012,174,25,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,178,25,3,,,,
2012-Site-01,46.8010456,-117.3012996,2012,181,26,4,,,,
2012-Site-01,46.8010456,-117.3012996,2012,185,26,5,,,,
2012-Site-01,46.8010456,-117.3012996,2012,188,27,5,,,,
2012-Site-01,46.8010456,-117.3012996,2012,192,27,2,,,,
2012-Site-01,46.8010456,-117.3012996,2012,195,28,1,,,,
2012-Site-01,46.8010456,-117.3012996,2012,199,28,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,202,29,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,206,29,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,209,30,0,,,,
2012-Site-01,46.8010456,-117.3012996,2012,213,30,0,,,,
2011-Site-34,46.666555,-117.099566,2011,146,21,0,,,,
2011-Site-34,46.666555,-117.099566,2011,148,21,0,,,,
2011-Site-34,46.666555,-117.099566,2011,153,22,0,,,,
2011-Site-34,46.666555,-117.099566,2011,158,23,0,,,,
2011-Site-34,46.666555,-117.099566,2011,160,23,0,,,,
2011-Site-34,46.666555,-117.099566,2011,165,24,0,,,,
2011-Site-34,46.666555,-117.099566,2011,167,24,0,,,,
2011-Site-34,46.666555,-117.099566,2011,172,25,0,,,,
2011-Site-34,46.666555,-117.099566,2011,174,25,0,,,,
2011-Site-34,46.666555,-117.099566,2011,179,26,0,,,,
2011-Site-34,46.666555,-117.099566,2011,181,26,0,,,,
2011-Site-34,46.666555,-117.099566,2011,186,27,0,,,,
2011-Site-34,46.666555,-117.099566,2011,188,27,0,,,,
2011-Site-34,46.666555,-117.099566,2011,193,28,2,,,,
2011-Site-34,46.666555,-117.099566,2011,195,28,0,,,,
2011-Site-34,46.666555,-117.099566,2011,200,29,5,,,,
2011-Site-34,46.666555,-117.099566,2011,202,29,3,,,,
2011-Site-34,46.666555,-117.099566,2011,207,30,0,,,,
2011-Site-34,46.666555,-117.099566,2011,209,30,0,,,,
2011-Site-33,46.884674,-117.003993,2011,146,21,0,,,,
2011-Site-33,46.884674,-117.003993,2011,148,21,0,,,,
2011-Site-33,46.884674,-117.003993,2011,153,22,0,,,,
2011-Site-33,46.884674,-117.003993,2011,158,23,0,,,,
2011-Site-33,46.884674,-117.003993,2011,160,23,1,,,,
2011-Site-33,46.884674,-117.003993,2011,165,24,0,,,,
2011-Site-33,46.884674,-117.003993,2011,167,24,0,,,,
2011-Site-33,46.884674,-117.003993,2011,172,25,0,,,,
2011-Site-33,46.884674,-117.003993,2011,174,25,0,,,,
2011-Site-33,46.884674,-117.003993,2011,179,26,0,,,,
2011-Site-33,46.884674,-117.003993,2011,181,26,3,,,,
2011-Site-33,46.884674,-117.003993,2011,186,27,0,,,,
2011-Site-33,46.884674,-117.003993,2011,188,27,3,,,,
2011-Site-33,46.884674,-117.003993,2011,193,28,3,,,,
2011-Site-33,46.884674,-117.003993,2011,195,28,1,,,,
2011-Site-33,46.884674,-117.003993,2011,200,29,0,,,,
2011-Site-33,46.884674,-117.003993,2011,202,29,2,,,,
2011-Site-33,46.884674,-117.003993,2011,207,30,0,,,,
2011-Site-33,46.884674,-117.003993,2011,209,30,0,,,,
2011-Site-32,46.760269,-117.187356,2011,146,21,0,,,,
2011-Site-32,46.760269,-117.187356,2011,148,21,1,,,,
2011-Site-32,46.760269,-117.187356,2011,153,22,0,,,,
2011-Site-32,46.760269,-117.187356,2011,158,23,0,,,,
2011-Site-32,46.760269,-117.187356,2011,160,23,0,,,,
2011-Site-32,46.760269,-117.187356,2011,165,24,0,,,,
2011-Site-32,46.760269,-117.187356,2011,167,24,0,,,,
2011-Site-32,46.760269,-117.187356,2011,172,25,1,,,,
2011-Site-32,46.760269,-117.187356,2011,174,25,0,,,,
2011-Site-32,46.760269,-117.187356,2011,179,26,0,,,,
2011-Site-32,46.760269,-117.187356,2011,181,26,0,,,,
2011-Site-32,46.760269,-117.187356,2011,186,27,0,,,,
2011-Site-32,46.760269,-117.187356,2011,188,27,1,,,,
2011-Site-32,46.760269,-117.187356,2011,193,28,2,,,,
2011-Site-32,46.760269,-117.187356,2011,195,28,3,,,,
2011-Site-32,46.760269,-117.187356,2011,200,29,2,,,,
2011-Site-32,46.760269,-117.187356,2011,202,29,0,,,,
2011-Site-32,46.760269,-117.187356,2011,207,30,0,,,,
2011-Site-32,46.760269,-117.187356,2011,209,30,1,,,,
2011-Site-31,46.990285,-117.126293,2011,146,21,0,,,,
2011-Site-31,46.990285,-117.126293,2011,148,21,0,,,,
2011-Site-31,46.990285,-117.126293,2011,153,22,0,,,,
2011-Site-31,46.990285,-117.126293,2011,158,23,0,,,,
2011-Site-31,46.990285,-117.126293,2011,160,23,1,,,,
2011-Site-31,46.990285,-117.126293,2011,165,24,0,,,,
2011-Site-31,46.990285,-117.126293,2011,167,24,0,,,,
2011-Site-31,46.990285,-117.126293,2011,172,25,0,,,,
2011-Site-31,46.990285,-117.126293,2011,174,25,0,,,,
2011-Site-31,46.990285,-117.126293,2011,179,26,0,,,,
2011-Site-31,46.990285,-117.126293,2011,181,26,5,,,,
2011-Site-31,46.990285,-117.126293,2011,186,27,0,,,,
2011-Site-31,46.990285,-117.126293,2011,188,27,0,,,,
2011-Site-31,46.990285,-117.126293,2011,193,28,0,,,,
2011-Site-31,46.990285,-117.126293,2011,195,28,1,,,,
2011-Site-31,46.990285,-117.126293,2011,200,29,6,,,,
2011-Site-31,46.990285,-117.126293,2011,202,29,0,,,,
2011-Site-31,46.990285,-117.126293,2011,207,30,2,,,,
2011-Site-31,46.990285,-117.126293,2011,209,30,0,,,,
2011-Site-30,46.545386,-117.167912,2011,146,21,0,,,,
2011-Site-30,46.545386,-117.167912,2011,148,21,0,,,,
2011-Site-30,46.545386,-117.167912,2011,153,22,0,,,,
2011-Site-30,46.545386,-117.167912,2011,158,23,0,,,,
2011-Site-30,46.545386,-117.167912,2011,160,23,0,,,,
2011-Site-30,46.545386,-117.167912,2011,165,24,0,,,,
2011-Site-30,46.545386,-117.167912,2011,167,24,1,,,,
2011-Site-30,46.545386,-117.167912,2011,172,25,0,,,,
2011-Site-30,46.545386,-117.167912,2011,174,25,0,,,,
2011-Site-30,46.545386,-117.167912,2011,179,26,0,,,,
2011-Site-30,46.545386,-117.167912,2011,181,26,0,,,,
2011-Site-30,46.545386,-117.167912,2011,186,27,0,,,,
2011-Site-30,46.545386,-117.167912,2011,188,27,0,,,,
2011-Site-30,46.545386,-117.167912,2011,193,28,0,,,,
2011-Site-30,46.545386,-117.167912,2011,195,28,3,,,,
2011-Site-30,46.545386,-117.167912,2011,200,29,7,,,,
2011-Site-30,46.545386,-117.167912,2011,202,29,0,,,,
2011-Site-30,46.545386,-117.167912,2011,207,30,4,,,,
2011-Site-30,46.545386,-117.167912,2011,209,30,0,,,,
2011-Site-29,46.696991,-117.149411,2011,146,21,0,,,,
2011-Site-29,46.696991,-117.149411,2011,148,21,0,,,,
2011-Site-29,46.696991,-117.149411,2011,153,22,0,,,,
2011-Site-29,46.696991,-117.149411,2011,158,23,0,,,,
2011-Site-29,46.696991,-117.149411,2011,160,23,0,,,,
2011-Site-29,46.696991,-117.149411,2011,165,24,0,,,,
2011-Site-29,46.696991,-117.149411,2011,167,24,0,,,,
2011-Site-29,46.696991,-117.149411,2011,172,25,0,,,,
2011-Site-29,46.696991,-117.149411,2011,174,25,0,,,,
2011-Site-29,46.696991,-117.149411,2011,179,26,0,,,,
2011-Site-29,46.696991,-117.149411,2011,181,26,0,,,,
2011-Site-29,46.696991,-117.149411,2011,186,27,0,,,,
2011-Site-29,46.696991,-117.149411,2011,188,27,1,,,,
2011-Site-29,46.696991,-117.149411,2011,193,28,1,,,,
2011-Site-29,46.696991,-117.149411,2011,195,28,0,,,,
2011-Site-29,46.696991,-117.149411,2011,200,29,0,,,,
2011-Site-29,46.696991,-117.149411,2011,202,29,0,,,,
2011-Site-29,46.696991,-117.149411,2011,207,30,0,,,,
2011-Site-29,46.696991,-117.149411,2011,209,30,0,,,,
2011-Site-28,46.48192,-117.119088,2011,146,21,0,,,,
2011-Site-28,46.48192,-117.119088,2011,148,21,0,,,,
2011-Site-28,46.48192,-117.119088,2011,153,22,0,,,,
2011-Site-28,46.48192,-117.119088,2011,158,23,0,,,,
2011-Site-28,46.48192,-117.119088,2011,160,23,0,,,,
2011-Site-28,46.48192,-117.119088,2011,165,24,0,,,,
2011-Site-28,46.48192,-117.119088,2011,167,24,0,,,,
2011-Site-28,46.48192,-117.119088,2011,172,25,0,,,,
2011-Site-28,46.48192,-117.119088,2011,174,25,0,,,,
2011-Site-28,46.48192,-117.119088,2011,179,26,0,,,,
2011-Site-28,46.48192,-117.119088,2011,181,26,1,,,,
2011-Site-28,46.48192,-117.119088,2011,186,27,0,,,,
2011-Site-28,46.48192,-117.119088,2011,188,27,0,,,,
2011-Site-28,46.48192,-117.119088,2011,193,28,0,,,,
2011-Site-28,46.48192,-117.119088,2011,195,28,1,,,,
2011-Site-28,46.48192,-117.119088,2011,200,29,2,,,,
2011-Site-28,46.48192,-117.119088,2011,202,29,0,,,,
2011-Site-28,46.48192,-117.119088,2011,207,30,3,,,,
2011-Site-28,46.48192,-117.119088,2011,209,30,0,,,,
2011-Site-27,46.56124,-117.21204,2011,146,21,0,,,,
2011-Site-27,46.56124,-117.21204,2011,148,21,0,,,,
2011-Site-27,46.56124,-117.21204,2011,153,22,0,,,,
2011-Site-27,46.56124,-117.21204,2011,158,23,0,,,,
2011-Site-27,46.56124,-117.21204,2011,160,23,0,,,,
2011-Site-27,46.56124,-117.21204,2011,165,24,0,,,,
2011-Site-27,46.56124,-117.21204,2011,167,24,0,,,,
2011-Site-27,46.56124,-117.21204,2011,172,25,0,,,,
2011-Site-27,46.56124,-117.21204,2011,174,25,0,,,,
2011-Site-27,46.56124,-117.21204,2011,179,26,0,,,,
2011-Site-27,46.56124,-117.21204,2011,181,26,0,,,,
2011-Site-27,46.56124,-117.21204,2011,186,27,0,,,,
2011-Site-27,46.56124,-117.21204,2011,188,27,3,,,,
2011-Site-27,46.56124,-117.21204,2011,193,28,0,,,,
2011-Site-27,46.56124,-117.21204,2011,195,28,0,,,,
2011-Site-27,46.56124,-117.21204,2011,200,29,0,,,,
2011-Site-27,46.56124,-117.21204,2011,202,29,0,,,,
2011-Site-27,46.56124,-117.21204,2011,207,30,0,,,,
2011-Site-27,46.56124,-117.21204,2011,209,30,0,,,,
2011-Site-26,46.589764,-117.216083,2011,146,21,0,,,,
2011-Site-26,46.589764,-117.216083,2011,148,21,0,,,,
2011-Site-26,46.589764,-117.216083,2011,153,22,1,,,,
2011-Site-26,46.589764,-117.216083,2011,158,23,0,,,,
2011-Site-26,46.589764,-117.216083,2011,160,23,0,,,,
2011-Site-26,46.589764,-117.216083,2011,165,24,0,,,,
2011-Site-26,46.589764,-117.216083,2011,167,24,0,,,,
2011-Site-26,46.589764,-117.216083,2011,172,25,0,,,,
2011-Site-26,46.589764,-117.216083,2011,174,25,0,,,,
2011-Site-26,46.589764,-117.216083,2011,179,26,2,,,,
2011-Site-26,46.589764,-117.216083,2011,181,26,0,,,,
2011-Site-26,46.589764,-117.216083,2011,186,27,1,,,,
2011-Site-26,46.589764,-117.216083,2011,188,27,0,,,,
2011-Site-26,46.589764,-117.216083,2011,193,28,0,,,,
2011-Site-26,46.589764,-117.216083,2011,195,28,1,,,,
2011-Site-26,46.589764,-117.216083,2011,200,29,0,,,,
2011-Site-26,46.589764,-117.216083,2011,202,29,0,,,,
2011-Site-26,46.589764,-117.216083,2011,207,30,2,,,,
2011-Site-26,46.589764,-117.216083,2011,209,30,0,,,,
2011-Site-25,47.313793,-117.384698,2011,146,21,0,,,,
2011-Site-25,47.313793,-117.384698,2011,148,21,0,,,,
2011-Site-25,47.313793,-117.384698,2011,153,22,0,,,,
2011-Site-25,47.313793,-117.384698,2011,158,23,0,,,,
2011-Site-25,47.313793,-117.384698,2011,160,23,0,,,,
2011-Site-25,47.313793,-117.384698,2011,165,24,0,,,,
2011-Site-25,47.313793,-117.384698,2011,167,24,0,,,,
2011-Site-25,47.313793,-117.384698,2011,172,25,0,,,,
2011-Site-25,47.313793,-117.384698,2011,174,25,0,,,,
2011-Site-25,47.313793,-117.384698,2011,179,26,0,,,,
2011-Site-25,47.313793,-117.384698,2011,181,26,0,,,,
2011-Site-25,47.313793,-117.384698,2011,186,27,0,,,,
2011-Site-25,47.313793,-117.384698,2011,188,27,0,,,,
2011-Site-25,47.313793,-117.384698,2011,193,28,0,,,,
2011-Site-25,47.313793,-117.384698,2011,195,28,0,,,,
2011-Site-25,47.313793,-117.384698,2011,200,29,0,,,,
2011-Site-25,47.313793,-117.384698,2011,202,29,0,,,,
2011-Site-25,47.313793,-117.384698,2011,207,30,0,,,,
2011-Site-25,47.313793,-117.384698,2011,209,30,0,,,,
2011-Site-24,47.079944,-117.154845,2011,146,21,0,,,,
2011-Site-24,47.079944,-117.154845,2011,148,21,0,,,,
2011-Site-24,47.079944,-117.154845,2011,153,22,0,,,,
2011-Site-24,47.079944,-117.154845,2011,158,23,0,,,,
2011-Site-24,47.079944,-117.154845,2011,160,23,0,,,,
2011-Site-24,47.079944,-117.154845,2011,165,24,0,,,,
2011-Site-24,47.079944,-117.154845,2011,167,24,0,,,,
2011-Site-24,47.079944,-117.154845,2011,172,25,0,,,,
2011-Site-24,47.079944,-117.154845,2011,174,25,0,,,,
2011-Site-24,47.079944,-117.154845,2011,179,26,0,,,,
2011-Site-24,47.079944,-117.154845,2011,181,26,0,,,,
2011-Site-24,47.079944,-117.154845,2011,186,27,0,,,,
2011-Site-24,47.079944,-117.154845,2011,188,27,0,,,,
2011-Site-24,47.079944,-117.154845,2011,193,28,2,,,,
2011-Site-24,47.079944,-117.154845,2011,195,28,0,,,,
2011-Site-24,47.079944,-117.154845,2011,200,29,5,,,,
2011-Site-24,47.079944,-117.154845,2011,202,29,0,,,,
2011-Site-24,47.079944,-117.154845,2011,207,30,0,,,,
2011-Site-24,47.079944,-117.154845,2011,209,30,0,,,,
2011-Site-23,46.724244,-116.953459,2011,146,21,0,,,,
2011-Site-23,46.724244,-116.953459,2011,148,21,0,,,,
2011-Site-23,46.724244,-116.953459,2011,153,22,0,,,,
2011-Site-23,46.724244,-116.953459,2011,158,23,1,,,,
2011-Site-23,46.724244,-116.953459,2011,160,23,0,,,,
2011-Site-23,46.724244,-116.953459,2011,165,24,0,,,,
2011-Site-23,46.724244,-116.953459,2011,167,24,0,,,,
2011-Site-23,46.724244,-116.953459,2011,172,25,0,,,,
2011-Site-23,46.724244,-116.953459,2011,174,25,0,,,,
2011-Site-23,46.724244,-116.953459,2011,179,26,0,,,,
2011-Site-23,46.724244,-116.953459,2011,181,26,0,,,,
2011-Site-23,46.724244,-116.953459,2011,186,27,0,,,,
2011-Site-23,46.724244,-116.953459,2011,188,27,0,,,,
2011-Site-23,46.724244,-116.953459,2011,193,28,0,,,,
2011-Site-23,46.724244,-116.953459,2011,195,28,1,,,,
2011-Site-23,46.724244,-116.953459,2011,200,29,3,,,,
2011-Site-23,46.724244,-116.953459,2011,202,29,10,,,,
2011-Site-23,46.724244,-116.953459,2011,207,30,30,,,,
2011-Site-23,46.724244,-116.953459,2011,209,30,23,,,,
2011-Site-22,46.915201,-117.09493,2011,146,21,0,,,,
2011-Site-22,46.915201,-117.09493,2011,148,21,0,,,,
2011-Site-22,46.915201,-117.09493,2011,153,22,0,,,,
2011-Site-22,46.915201,-117.09493,2011,158,23,0,,,,
2011-Site-22,46.915201,-117.09493,2011,160,23,0,,,,
2011-Site-22,46.915201,-117.09493,2011,165,24,0,,,,
2011-Site-22,46.915201,-117.09493,2011,167,24,0,,,,
2011-Site-22,46.915201,-117.09493,2011,172,25,0,,,,
2011-Site-22,46.915201,-117.09493,2011,174,25,0,,,,
2011-Site-22,46.915201,-117.09493,2011,179,26,0,,,,
2011-Site-22,46.915201,-117.09493,2011,181,26,0,,,,
2011-Site-22,46.915201,-117.09493,2011,186,27,1,,,,
2011-Site-22,46.915201,-117.09493,2011,188,27,1,,,,
2011-Site-22,46.915201,-117.09493,2011,193,28,0,,,,
2011-Site-22,46.915201,-117.09493,2011,195,28,1,,,,
2011-Site-22,46.915201,-117.09493,2011,200,29,4,,,,
2011-Site-22,46.915201,-117.09493,2011,202,29,5,,,,
2011-Site-22,46.915201,-117.09493,2011,207,30,3,,,,
2011-Site-22,46.915201,-117.09493,2011,209,30,0,,,,
2011-Site-21,46.540184,-117.200308,2011,146,21,0,,,,
2011-Site-21,46.540184,-117.200308,2011,148,21,0,,,,
2011-Site-21,46.540184,-117.200308,2011,153,22,0,,,,
2011-Site-21,46.540184,-117.200308,2011,158,23,1,,,,
2011-Site-21,46.540184,-117.200308,2011,160,23,0,,,,
2011-Site-21,46.540184,-117.200308,2011,165,24,0,,,,
2011-Site-21,46.540184,-117.200308,2011,167,24,0,,,,
2011-Site-21,46.540184,-117.200308,2011,172,25,0,,,,
2011-Site-21,46.540184,-117.200308,2011,174,25,0,,,,
2011-Site-21,46.540184,-117.200308,2011,179,26,0,,,,
2011-Site-21,46.540184,-117.200308,2011,181,26,0,,,,
2011-Site-21,46.540184,-117.200308,2011,186,27,0,,,,
2011-Site-21,46.540184,-117.200308,2011,188,27,0,,,,
2011-Site-21,46.540184,-117.200308,2011,193,28,0,,,,
2011-Site-21,46.540184,-117.200308,2011,195,28,0,,,,
2011-Site-21,46.540184,-117.200308,2011,200,29,0,,,,
2011-Site-21,46.540184,-117.200308,2011,202,29,0,,,,
2011-Site-21,46.540184,-117.200308,2011,207,30,0,,,,
2011-Site-21,46.540184,-117.200308,2011,209,30,0,,,,
2011-Site-20,46.561976,-116.943966,2011,146,21,0,,,,
2011-Site-20,46.561976,-116.943966,2011,148,21,0,,,,
2011-Site-20,46.561976,-116.943966,2011,153,22,0,,,,
2011-Site-20,46.561976,-116.943966,2011,158,23,0,,,,
2011-Site-20,46.561976,-116.943966,2011,160,23,0,,,,
2011-Site-20,46.561976,-116.943966,2011,165,24,0,,,,
2011-Site-20,46.561976,-116.943966,2011,167,24,0,,,,
2011-Site-20,46.561976,-116.943966,2011,172,25,0,,,,
2011-Site-20,46.561976,-116.943966,2011,174,25,0,,,,
2011-Site-20,46.561976,-116.943966,2011,179,26,0,,,,
2011-Site-20,46.561976,-116.943966,2011,181,26,0,,,,
2011-Site-20,46.561976,-116.943966,2011,186,27,0,,,,
2011-Site-20,46.561976,-116.943966,2011,188,27,0,,,,
2011-Site-20,46.561976,-116.943966,2011,193,28,0,,,,
2011-Site-20,46.561976,-116.943966,2011,195,28,0,,,,
2011-Site-20,46.561976,-116.943966,2011,200,29,0,,,,
2011-Site-20,46.561976,-116.943966,2011,202,29,0,,,,
2011-Site-20,46.561976,-116.943966,2011,207,30,1,,,,
2011-Site-20,46.561976,-116.943966,2011,209,30,0,,,,
2011-Site-19,46.736665,-117.023042,2011,146,21,0,,,,
2011-Site-19,46.736665,-117.023042,2011,148,21,0,,,,
2011-Site-19,46.736665,-117.023042,2011,153,22,0,,,,
2011-Site-19,46.736665,-117.023042,2011,158,23,0,,,,
2011-Site-19,46.736665,-117.023042,2011,160,23,1,,,,
2011-Site-19,46.736665,-117.023042,2011,165,24,0,,,,
2011-Site-19,46.736665,-117.023042,2011,167,24,0,,,,
2011-Site-19,46.736665,-117.023042,2011,172,25,1,,,,
2011-Site-19,46.736665,-117.023042,2011,174,25,0,,,,
2011-Site-19,46.736665,-117.023042,2011,179,26,0,,,,
2011-Site-19,46.736665,-117.023042,2011,181,26,0,,,,
2011-Site-19,46.736665,-117.023042,2011,186,27,0,,,,
2011-Site-19,46.736665,-117.023042,2011,188,27,1,,,,
2011-Site-19,46.736665,-117.023042,2011,193,28,1,,,,
2011-Site-19,46.736665,-117.023042,2011,195,28,2,,,,
2011-Site-19,46.736665,-117.023042,2011,200,29,0,,,,
2011-Site-19,46.736665,-117.023042,2011,202,29,0,,,,
2011-Site-19,46.736665,-117.023042,2011,207,30,0,,,,
2011-Site-19,46.736665,-117.023042,2011,209,30,0,,,,
2011-Site-18,46.610768,-117.241703,2011,146,21,0,,,,
2011-Site-18,46.610768,-117.241703,2011,148,21,0,,,,
2011-Site-18,46.610768,-117.241703,2011,153,22,2,,,,
2011-Site-18,46.610768,-117.241703,2011,158,23,0,,,,
2011-Site-18,46.610768,-117.241703,2011,160,23,0,,,,
2011-Site-18,46.610768,-117.241703,2011,165,24,0,,,,
2011-Site-18,46.610768,-117.241703,2011,167,24,2,,,,
2011-Site-18,46.610768,-117.241703,2011,172,25,2,,,,
2011-Site-18,46.610768,-117.241703,2011,174,25,0,,,,
2011-Site-18,46.610768,-117.241703,2011,179,26,2,,,,
2011-Site-18,46.610768,-117.241703,2011,181,26,1,,,,
2011-Site-18,46.610768,-117.241703,2011,186,27,4,,,,
2011-Site-18,46.610768,-117.241703,2011,188,27,3,,,,
2011-Site-18,46.610768,-117.241703,2011,193,28,0,,,,
2011-Site-18,46.610768,-117.241703,2011,195,28,4,,,,
2011-Site-18,46.610768,-117.241703,2011,200,29,3,,,,
2011-Site-18,46.610768,-117.241703,2011,202,29,0,,,,
2011-Site-18,46.610768,-117.241703,2011,207,30,6,,,,
2011-Site-18,46.610768,-117.241703,2011,209,30,0,,,,
2011-Site-17,46.580277,-116.949442,2011,146,21,0,,,,
2011-Site-17,46.580277,-116.949442,2011,148,21,0,,,,
2011-Site-17,46.580277,-116.949442,2011,153,22,0,,,,
2011-Site-17,46.580277,-116.949442,2011,158,23,0,,,,
2011-Site-17,46.580277,-116.949442,2011,160,23,0,,,,
2011-Site-17,46.580277,-116.949442,2011,165,24,0,,,,
2011-Site-17,46.580277,-116.949442,2011,167,24,0,,,,
2011-Site-17,46.580277,-116.949442,2011,172,25,0,,,,
2011-Site-17,46.580277,-116.949442,2011,174,25,0,,,,
2011-Site-17,46.580277,-116.949442,2011,179,26,0,,,,
2011-Site-17,46.580277,-116.949442,2011,181,26,0,,,,
2011-Site-17,46.580277,-116.949442,2011,186,27,0,,,,
2011-Site-17,46.580277,-116.949442,2011,188,27,0,,,,
2011-Site-17,46.580277,-116.949442,2011,193,28,0,,,,
2011-Site-17,46.580277,-116.949442,2011,195,28,0,,,,
2011-Site-17,46.580277,-116.949442,2011,200,29,0,,,,
2011-Site-17,46.580277,-116.949442,2011,202,29,1,,,,
2011-Site-17,46.580277,-116.949442,2011,207,30,0,,,,
2011-Site-17,46.580277,-116.949442,2011,209,30,0,,,,
2011-Site-16,46.538792,-116.773039,2011,146,21,0,,,,
2011-Site-16,46.538792,-116.773039,2011,148,21,0,,,,
2011-Site-16,46.538792,-116.773039,2011,153,22,0,,,,
2011-Site-16,46.538792,-116.773039,2011,158,23,0,,,,
2011-Site-16,46.538792,-116.773039,2011,160,23,0,,,,
2011-Site-16,46.538792,-116.773039,2011,165,24,0,,,,
2011-Site-16,46.538792,-116.773039,2011,167,24,0,,,,
2011-Site-16,46.538792,-116.773039,2011,172,25,0,,,,
2011-Site-16,46.538792,-116.773039,2011,174,25,0,,,,
2011-Site-16,46.538792,-116.773039,2011,179,26,0,,,,
2011-Site-16,46.538792,-116.773039,2011,181,26,0,,,,
2011-Site-16,46.538792,-116.773039,2011,186,27,0,,,,
2011-Site-16,46.538792,-116.773039,2011,188,27,0,,,,
2011-Site-16,46.538792,-116.773039,2011,193,28,0,,,,
2011-Site-16,46.538792,-116.773039,2011,195,28,0,,,,
2011-Site-16,46.538792,-116.773039,2011,200,29,0,,,,
